#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Nymphicus hollandicus","Eukaryota;Animals;Birds","MissyBob_DYQSUJFBEA","SAMN09580626","PRJNA479577","GCA_009823435.2","Scaffold",1148.93,40.7,,"WTXV02",211548,0,"2019-12-31T00:00:00Z",,
"Spinus spinus","Eukaryota;Animals;Birds","FMNH 54757","SAMN35539987","PRJNA968880","GCA_034780795.1","Scaffold",1380.59,23,,"JAWVBC01",1085897,0,"2023-12-28T00:00:00Z",,
"Pica pica","Eukaryota;Animals;Birds","IRGN ZRRJ9FKBKA","SAMN26583596","PRJNA815251","GCA_025802055.1","Scaffold",1064.37,41.5,,"JAOYNA01",24674,0,"2022-10-23T00:00:00Z",,
"Columba livia","Eukaryota;Animals;Birds","","SAMN02981415","PRJNA217047","GCA_000337935.1","Scaffold",1107.99,41.6001,"mitochondrion MT:NC_013978.1/","AKCR01",14923,32508,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/935/GCA_000337935.1_Cliv_1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/935/GCF_000337935.1_Cliv_1.0"
"Chrysolophus pictus","Eukaryota;Animals;Birds","","SAMN02980944","PRJNA257945","GCA_003413605.1","Scaffold",1023.99,41,,"JRFT01",14294,0,"2018-08-20T00:00:00Z",,
"Pseudopodoces humilis","Eukaryota;Animals;Birds","","SAMN02981490","PRJNA217046","GCA_000331425.1","Scaffold",1043,41.8001,"mitochondrion MT:NC_014341.1/","ANZD01",5406,27572,"2013-01-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/425/GCA_000331425.1_PseHum1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/425/GCF_000331425.1_PseHum1.0"
"Grus americana","Eukaryota;Animals;Birds","bGruAme1","SAMN32775697","PRJNA950963","GCA_028858705.1"," Chromosome",1257.84,44.4,"mitochondrion:NC_020576.1/","JARBUS01",930,13,"2013-03-25T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/858/705/GCF_028858705.1_bGruAme1.mat"
"Anas crecca","Eukaryota;Animals;Birds","ANSP tissue:27782","SAMN39122266","PRJNA919722","GCA_036873605.1","Scaffold",1106.45,40.4,,"JAYJLT01",19700,0,"2024-02-26T00:00:00Z",,
"Pyrgilauda ruficollis","Eukaryota;Animals;Birds","IOZ18807","SAMN18252884","PRJNA703052","GCA_017590135.1","Scaffold",1045.98,42,"mitochondrion MT:NC_022815.1/","JAGGNJ01",24055,32632,"2021-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/590/135/GCA_017590135.1_ASM1759013v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/590/135/GCF_017590135.1_ASM1759013v1"
"Aix galericulata","Eukaryota;Animals;Birds","NCHU-2012","SAMN23839850","PRJNA787744","GCA_024635365.1","Scaffold",1079.84,41.1001,"mitochondrion MT:CM045469.1","JALLAJ01",4010,13219,"2022-08-11T00:00:00Z",,
"Perdix hodgsoniae","Eukaryota;Animals;Birds","SL_2022a","SAMN31682473","PRJNA896916","GCA_035772895.1","Scaffold",973.722,40.2,,"JAPSGF01",282,0,"2024-01-17T00:00:00Z",,
"Fulmarus glacialis","Eukaryota;Animals;Birds","BGI_N327","SAMN02324803","PRJNA261828","GCA_000690835.1","Scaffold",1141.4,41.2,,"JJRN01",57389,16240,"2014-05-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/690/835/GCA_000690835.1_ASM69083v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/835/GCF_000690835.1_ASM69083v1"
"Phalacrocorax carbo","Eukaryota;Animals;Birds","BGI_N336","SAMN02339889","PRJNA261839","GCA_000708925.1","Scaffold",1138.97,41.3,,"JMFI01",64312,15339,"2014-05-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/708/925/GCA_000708925.1_ASM70892v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/925/GCF_000708925.1_ASM70892v1"
"Chaetura pelagica","Eukaryota;Animals;Birds","M959","SAMN03018471","PRJNA264987","GCA_000747805.2","Scaffold",1118.72,41.6,,"AVOS01",18703,15932,"2014-09-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/747/805/GCA_000747805.2_ChaPel_1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/805/GCF_000747805.2_ChaPel_1.1"
"Passer montanus","Eukaryota;Animals;Birds","IOZ18808","SAMN07998528","PRJNA703052","GCA_014805655.1","Scaffold",1039.97,42.0001,"mitochondrion MT:NC_024821.1/","JABBVY01",18975,39149,"2020-09-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/655/GCA_014805655.1_ASM1480565v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/805/655/GCF_014805655.1_ASM1480565v1"
"Chlamydotis macqueenii","Eukaryota;Animals;Birds","BGI_N324","SAMN02324157","PRJNA266006","GCA_000695195.1","Scaffold",1086.57,41.1,,"JMFJ01",59693,15683,"2014-05-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/195/GCA_000695195.1_ASM69519v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/195/GCF_000695195.1_ASM69519v1"
"Spinus psaltria","Eukaryota;Animals;Birds","FMNH 125332","SAMN35539985","PRJNA968876","GCA_036873585.1","Scaffold",1226.18,28.4,,"JAYJLW01",446866,0,"2024-02-26T00:00:00Z",,
"Psittacara rubritorquis","Eukaryota;Animals;Birds","FMNH 95176","SAMN35104388","PRJNA703670","GCA_032466625.1","Scaffold",1104.24,33.3,,"JASKNC01",167616,0,"2023-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/466/625/GCA_032466625.1_ASM3246662v1",
"Aratinga solstitialis","Eukaryota;Animals;Birds","","SAMEA5743801","PRJEB33153","GCA_902168055.1","Scaffold",1169.45,40.7,,"CABHOG01",1570,0,"2019-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/168/055/GCA_902168055.1_ARATINGA-SOLSTITIALIS-ASSEMBLY-PRJEB33153",
"Crossoptilon mantchuricum","Eukaryota;Animals;Birds","","SAMN15899056","PRJNA659158","GCA_019593555.1","Scaffold",1013.44,40.5,,"JACSYN01",2408,0,"2021-08-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/593/555/GCA_019593555.1_cma1",
"Cygnus cygnus","Eukaryota;Animals;Birds","","SAMD00237433","PRJDB10192","GCA_014362685.1","Scaffold",1052.38,41.1,,"BMBB01",25888,0,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/362/685/GCA_014362685.1_C_cygnus_scaffold_01",
"Acanthis flammea","Eukaryota;Animals;Birds","FMNH 350790","SAMN35539964","PRJNA770311","GCA_036873505.1","Scaffold",1070.99,41,,"JAYJLY01",24556,0,"2024-02-26T00:00:00Z",,
"Calidris pygmaea","Eukaryota;Animals;Birds","Meinypilgyno","SAMN09355691","PRJNA419629","GCA_003697955.1","Scaffold",1178.37,44.2,,"QJSC01",29819,0,"2018-10-30T00:00:00Z",,
"Eclectus roratus","Eukaryota;Animals;Birds","TSMLLNO8PM","SAMN11250500","PRJNA528951","GCA_011763535.2","Scaffold",1120.78,40.6,,"JAAGVV02",148194,0,"2020-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/763/535/GCA_011763535.2_ASM1176353v2",
"Calidris pugnax","Eukaryota;Animals;Birds","Ruff","SAMN03491621","PRJNA305421","GCA_001431845.1","Scaffold",1229.09,42.7,,"LDEH01",3753,30889,"2015-11-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/431/845/GCF_001431845.1_ASM143184v1"
"Phylloscopus trochiloides viridanus","Eukaryota;Animals;Birds","TL2","SAMN02646017","PRJNA238808","GCA_001655095.1","Scaffold",1003.33,41.4,,"LXPA01",158605,0,"2016-06-02T00:00:00Z",,
"Emberiza elegans","Eukaryota;Animals;Birds","AHU2021HF0102","SAMN27502735","PRJNA825116","GCA_024865655.1","Scaffold",1144.57,42.8,,"JALJVW01",3964,0,"2022-09-02T00:00:00Z",,
"Tympanuchus cupido pinnatus","Eukaryota;Animals;Birds","GPC 3440","SAMN05433571","PRJNA330991","GCA_001870855.1","Scaffold",983.777,0,,"MOXI01",12186,0,"2016-11-07T00:00:00Z",,
"Phalacrocorax harrisi","Eukaryota;Animals;Birds","CR59","SAMN05301669","PRJNA327123","GCA_002173475.1","Scaffold",1202.99,42.1,,"NEVG01",2651,0,"2017-06-06T00:00:00Z",,
"Phalacrocorax auritus","Eukaryota;Animals;Birds","PW-MI-E2","SAMN06226698","PRJNA327123","GCA_002173455.1","Scaffold",1246.05,42.1,,"NFMC01",27523,0,"2017-06-06T00:00:00Z",,
"Himantopus leucocephalus","Eukaryota;Animals;Birds","B60480","SAMN10386166","PRJNA503940","GCA_003993805.1","Scaffold",1116.81,41.6,,"RSEF01",1442,0,"2019-01-04T00:00:00Z",,
"Anas zonorhyncha","Eukaryota;Animals;Birds","","SAMN07337763","PRJNA392350","GCA_002224875.1","Scaffold",1310.8,37.7,,"NOIK01",20089,0,"2017-07-25T00:00:00Z",,
"Psittacara leucophthalmus","Eukaryota;Animals;Birds","FMNH birds-480649","SAMN19459817","PRJNA703667","GCA_024331625.1","Scaffold",1117.91,40.8,,"JANDJW01",123134,0,"2022-07-19T00:00:00Z",,
"Pseudorectes ferrugineus","Eukaryota;Animals;Birds","Z43706","SAMN09908057","PRJNA487682","GCA_008033365.1","Scaffold",995.897,41.6,,"QWTY01",128165,0,"2019-08-20T00:00:00Z",,
"Hemignathus wilsoni","Eukaryota;Animals;Birds","USGS band number 1581-74856","SAMN10867508","PRJNA520783","GCA_009690805.1","Scaffold",1032.5,41.2,,"SGIP01",9903,0,"2019-11-22T00:00:00Z",,
"Mareca strepera","Eukaryota;Animals;Birds","ANSP 28792","SAMN37411082","PRJNA960485","GCA_035583915.1","Scaffold",1102.74,40.2,,"JAXCLN01",12426,0,"2024-01-11T00:00:00Z",,
"Anodorhynchus hyacinthinus","Eukaryota;Animals;Birds","LEKZKR9XQ3","SAMN09689126","PRJNA481562","GCA_009936445.2","Scaffold",1105.97,41.9,,"WOUG02",259732,0,"2020-01-27T00:00:00Z",,
"Lophochroa leadbeateri","Eukaryota;Animals;Birds","NFDCT17Z3U","SAMN11250505","PRJNA528955","GCA_010015045.2","Scaffold",1102.64,41.5,,"JAAAKP02",139808,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/015/045/GCA_010015045.2_ASM1001504v2",
"Eupsittula pertinax","Eukaryota;Animals;Birds","IRGN EF1EG5NQXF","SAMN13635021","PRJNA596746","GCA_011317185.2","Scaffold",1118.85,40.6,,"WUQE02",98629,0,"2020-03-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/317/185/GCA_011317185.2_ASM1131718v2",
"Callaeas wilsoni","Eukaryota;Animals;Birds","B10K-OTA-212792","SAMN12253743","PRJNA545868","GCA_013398955.1","Scaffold",1047.53,42.4,,"VWPU01",40841,14567,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/955/GCA_013398955.1_ASM1339895v1",
"Odontophorus gujanensis","Eukaryota;Animals;Birds","B10K-DU-001-53","SAMN12253806","PRJNA545868","GCA_013399175.1","Scaffold",977.719,40.6,,"VXAB01",26662,13830,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/175/GCA_013399175.1_ASM1339917v1",
"Hippolais icterina","Eukaryota;Animals;Birds","B10K-DU-002-18","SAMN12253841","PRJNA545868","GCA_013400075.1","Scaffold",1048.4,41.2,,"VWYN01",51503,13649,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/075/GCA_013400075.1_ASM1340007v1",
"Oriolus oriolus","Eukaryota;Animals;Birds","B10K-DU-002-24","SAMN12253845","PRJNA545868","GCA_013400235.1","Scaffold",1038.87,42.2,,"VXBT01",22076,13936,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/235/GCA_013400235.1_ASM1340023v1",
"Setophaga kirtlandii","Eukaryota;Animals;Birds","IRGN Skeen-017AABWJ","SAMN19459821","PRJNA733808","GCA_025769955.1","Scaffold",1067.42,41,,"JAOYNM01",27653,0,"2022-10-20T00:00:00Z",,
"Calonectris borealis","Eukaryota;Animals;Birds","OUT-0025","SAMN12253995","PRJNA545868","GCA_013401115.1","Scaffold",1166.07,42,,"VZUG01",77859,14421,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/115/GCA_013401115.1_ASM1340111v1",
"Ceyx cyanopectus","Eukaryota;Animals;Birds","B10K-DU-013-51","SAMN12253921","PRJNA545868","GCA_013401355.1","Scaffold",1119.29,39.1,,"VYZU01",381577,0,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/355/GCA_013401355.1_ASM1340135v1",
"Cercotrichas coryphoeus","Eukaryota;Animals;Birds","OUT-0024","SAMN12253994","PRJNA545868","GCA_013398595.1","Scaffold",1029.85,39.7,,"WBND01",6008,13559,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/595/GCA_013398595.1_ASM1339859v1",
"Mareca penelope","Eukaryota;Animals;Birds","ANSP:tissue:27964","SAMN39122310","PRJNA839053","GCA_036026335.1","Scaffold",1170.96,40.2,,"JAYRCD01",210326,0,"2024-01-25T00:00:00Z",,
"Agelaius tricolor","Eukaryota;Animals;Birds","1412-34295","SAMN25872474","PRJNA810502","GCA_023055355.1","Scaffold",1157.61,46,"mitochondrion MT:CM041028.1","JALJCS01",214,0,"2022-04-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/055/355/GCA_023055355.1_bAgeTri1.0.p",
"Phylloscopus whistleri","Eukaryota;Animals;Birds","IOZ_xz18149","SAMN16704287","PRJNA646997","GCA_017589585.1","Contig",1112.48,42.9,,"JADMLD01",1749,0,"2021-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/589/585/GCA_017589585.1_ASM1758958v1",
"Cygnus buccinator","Eukaryota;Animals;Birds","WWS_Y101","SAMN17311309","PRJNA691976","GCA_019232035.1","Scaffold",1183.61,38.7,,"JAHMHU01",3206,0,"2021-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/232/035/GCA_019232035.1_ASM1923203v1",
"Lagopus leucura","Eukaryota;Animals;Birds","7727_CA_CO","SAMN12859112","PRJNA752366","GCA_019238085.1","Scaffold",1016.02,41.6,,"JAHKMA01",7343,33183,"2021-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/238/085/GCA_019238085.1_USGS_WTPT01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/238/085/GCF_019238085.1_USGS_WTPT01"
"Alectoris rufa","Eukaryota;Animals;Birds","","SAMEA112128398","PRJEB57443","GCA_947331505.1","Scaffold",1142.51,42.3,,"CAMZON01",426,0,"2023-01-03T00:00:00Z",,
"Willisornis vidua nigrigula","Eukaryota;Animals;Birds","JTW1144","SAMN15760291","PRJNA655929","GCA_021164005.1","Scaffold",1109.65,41.4,,"JAJPCS01",21748,0,"2021-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/164/005/GCA_021164005.1_ASM2116400v1",
"Artemisiospiza belli","Eukaryota;Animals;Birds","MVZ Bird 192114","SAMN24224802","PRJNA791509","GCA_021963965.1","Scaffold",1401.82,43.5,,"JAKDEW01",1339,0,"2022-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/963/965/GCA_021963965.1_bArtBel1.0.p",
"Hypotaenidia philippensis","Eukaryota;Animals;Birds","MUNZ12901","SAMN23708558","PRJNA782688","GCA_035594005.1","Scaffold",1070.07,41.3,,"JAJOZW01",55190,0,"2024-01-11T00:00:00Z",,
"Laterallus jamaicensis coturniculus","Eukaryota;Animals;Birds","168171201","SAMN24505262","PRJNA794174","GCA_022605575.1","Scaffold",1391.41,42.2,"mitochondrion MT:CM040151.1","JAKCOX01",645,0,"2022-03-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/605/575/GCA_022605575.1_bLatJam1.0.p",
"Phaethornis superciliosus","Eukaryota;Animals;Birds","PSU5","SAMN23532249","PRJNA785144","GCA_023637945.1","Scaffold",1020.11,40.8,,"JAJQWJ01",70,0,"2022-06-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/637/945/GCA_023637945.1_DD_ASM_B1",
"Eupsittula cactorum","Eukaryota;Animals;Birds","FMNH birds-392794","SAMN19459806","PRJNA703695","GCA_024320935.1","Scaffold",1191.72,40.1,,"JANDAZ01",265411,0,"2022-07-18T00:00:00Z",,
"Cyanopsitta spixii","Eukaryota;Animals;Birds","Presley","SAMN19969212","PRJNA703592","GCA_024336845.1","Scaffold",1092.48,41.5,,"JANBPP01",53615,0,"2022-07-20T00:00:00Z",,
"Psittacara wagleri","Eukaryota;Animals;Birds","LSUMZ FrozenTissue 5261","SAMN18520325","PRJNA703671","GCA_024361765.2","Scaffold",1248.01,0,,"JANEMI02",469553,0,"2022-07-21T00:00:00Z",,
"Aquila spilogaster","Eukaryota;Animals;Birds","LACM Birds-75152","SAMN22328260","PRJNA771655","GCA_024606505.1","Scaffold",1799.22,40.4,,"JANHGO01",8264,0,"2022-08-09T00:00:00Z",,
"Psilopsiagon aymara","Eukaryota;Animals;Birds","IRGN K6SHJZ2KDV","SAMN18863658","PRJNA704001","GCA_024733675.1","Scaffold",1122.98,41.2,,"JANRGW01",176891,0,"2022-08-22T00:00:00Z",,
"Tympanuchus pallidicinctus","Eukaryota;Animals;Birds","F22","SAMN31408225","PRJNA910496","GCA_026119805.1","Scaffold",994.353,41.4,,"JAPCYR01",206,0,"2022-11-10T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/119/805/GCF_026119805.1_pur_lepc_1.0"
"Ceyx argentatus","Eukaryota;Animals;Birds","2ZV5HKAGE4","SAMN12167195","PRJNA551874","GCA_027564115.1","Scaffold",971.617,40.9,,"JANITY01",117399,0,"2023-01-03T00:00:00Z",,
"Corythornis leucogaster","Eukaryota;Animals;Birds","V5Z1USBMU3","SAMN12856984","PRJNA574418","GCA_027564255.1","Scaffold",1061.87,40,,"JANITV01",334780,0,"2023-01-03T00:00:00Z",,
"Ceyx erithaca","Eukaryota;Animals;Birds","1PJA27LXXK","SAMN12858078","PRJNA574448","GCA_027560035.1","Scaffold",985.286,40.1,,"JANHFW01",218077,0,"2023-01-03T00:00:00Z",,
"Melozone crissalis","Eukaryota;Animals;Birds","CALT","SAMN32379461","PRJNA944208","GCA_028551555.1","Contig",1412.18,44.2,,"JAQBSC01",627,0,"2023-02-08T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/551/555/GCF_028551555.1_PUWL_Pcris_2"
"Clangula hyemalis","Eukaryota;Animals;Birds","HKYD19072657_A","SAMN24811316","PRJNA796024","GCA_029619115.1","Scaffold",1130.36,39.2,,"JAQQTJ01",36831,0,"2023-04-07T00:00:00Z",,
"Melanitta fusca","Eukaryota;Animals;Birds","HKYD19072658_A","SAMN24811317","PRJNA796024","GCA_029620185.1","Scaffold",1152.19,40.3,,"JAQQTK01",11736,0,"2023-04-07T00:00:00Z",,
"Saxicola maurus maurus","Eukaryota;Animals;Birds","","SAMEA94256668","PRJEB19453","GCA_900205225.1","Scaffold",1020.37,39.6,,"OAMK01",2819,0,"2017-08-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/225/GCA_900205225.1_Saxicola_maurus.2",
"Gyps fulvus","Eukaryota;Animals;Birds","KU 91202","SAMN22787061","PRJNA831221","GCA_025727715.1","Scaffold",1223.56,40.6,,"JAOEID01",15762,0,"2022-10-17T00:00:00Z",,
"Anser brachyrhynchus","Eukaryota;Animals;Birds","PFG001","SAMN07629812","PRJNA404647","GCA_002592135.1","Scaffold",1116.99,41.1,,"NXHY01",2723,0,"2017-10-19T00:00:00Z",,
"Limosa lapponica baueri","Eukaryota;Animals;Birds","BTGAFAM01","SAMN05417616","PRJNA321163","GCA_002844005.1","Scaffold",1034.77,42.3,,"LXVZ01",32319,23009,"2017-12-15T00:00:00Z",,
"Syrmaticus mikado","Eukaryota;Animals;Birds","TWDZ01","SAMN07211794","PRJNA389983","GCA_003435085.1","Scaffold",1066.43,40.5,,"QGNR01",71281,0,"2018-08-31T00:00:00Z",,
"Mixornis gularis","Eukaryota;Animals;Birds","PRS3255","SAMN07281160","PRJNA392017","GCA_003546035.1","Scaffold",1036.1,0,,"QVAJ01",9542,0,"2018-09-11T00:00:00Z",,
"Dendrocopos noguchii","Eukaryota;Animals;Birds","","SAMD00156787","PRJDB7802","GCA_004320165.1","Scaffold",1134.56,44.8,,"BJBY01",154720,0,"2019-02-15T00:00:00Z",,
"Muscicapa striata striata","Eukaryota;Animals;Birds","MNHN ZO 2018-449","SAMN33372273","PRJNA936819","GCA_030060385.1","Contig",1083.17,46.2,"mitochondrion MT:CM057522.1","JAREIS01",4780,0,"2023-05-22T00:00:00Z",,
"Oreortyx pictus","Eukaryota;Animals;Birds","RCKB1079","SAMN36356471","PRJNA998027","GCA_036925125.1","Scaffold",1062.34,45.9,"mitochondrion MT:CM072767.1","JAUPFR01",481,0,"2024-02-29T00:00:00Z",,
"Bambusicola thoracicus","Eukaryota;Animals;Birds","RTK389","SAMN07428836","PRJNA396570","GCA_002909625.1","Scaffold",1032.3,0,,"PPHD01",163748,0,"2018-01-31T00:00:00Z",,
"Phasianus colchicus","Eukaryota;Animals;Birds","SZU-A5-319","SAMN08888240","PRJNA589599","GCA_004143745.1","Scaffold",1017.52,41.3,"mitochondrion MT:NC_015526.1/","QCWP01",39678,29007,"2019-02-06T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/143/745/GCF_004143745.1_ASM414374v1"
"Chrysolophus amherstiae","Eukaryota;Animals;Birds","Bird3","SAMN37188983","PRJNA1010489","GCA_036784685.1","Scaffold",998.249,44.8,"mitochondrion MT:CM072083.1","JAVYIH01",1337,0,"2024-02-22T00:00:00Z",,
"Crossoptilon crossoptilon","Eukaryota;Animals;Birds","Z11","SAMN34217763","PRJNA956505","GCA_036346035.1","Scaffold",1022.49,41.3,,"JARXNR01",637,0,"2024-02-02T00:00:00Z",,
"Lyrurus tetrix tetrix","Eukaryota;Animals;Birds","","SAMN01814332","PRJNA179551","GCA_000586395.1","Contig",657.025,40.9,,"JDSL01",971998,0,"2014-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/586/395/GCA_000586395.1_tetTet1",
"Anser cygnoides","Eukaryota;Animals;Birds","SCWG-2014","SAMN02898389","PRJNA832243","GCA_002166845.1","Scaffold",1130.29,41.8001,"mitochondrion MT:NC_023832.1/","LABU01",1802,47254,"2017-06-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/166/845/GCF_002166845.1_GooseV1.0"
"Pavo cristatus","Eukaryota;Animals;Birds","JXP","SAMN17574783","PRJNA745383","GCA_021513735.1","Scaffold",1046.72,41.9,"mitochondrion MT:CM038550.1","JAIFWW01",726,0,"2022-01-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/513/735/GCA_021513735.1_PavCris_1.0",
"Callipepla squamata","Eukaryota;Animals;Birds","Texas","SAMN04255336","PRJNA301734","GCA_002218305.1","Scaffold",1045.28,40.6,,"MCFN01",34302,17131,"2017-07-13T00:00:00Z",,
"Centrocercus minimus","Eukaryota;Animals;Birds","UT7","SAMN11266852","PRJNA529426","GCA_005890655.1","Scaffold",1000.04,41.5,"mitochondrion MT:CM016737.1","SPOS01",985,0,"2019-05-30T00:00:00Z",,
"Eremophila alpestris peregrina","Eukaryota;Animals;Birds","EALPPER07","SAMN12913182","PRJNA575884","GCA_009792885.1","Scaffold",1041.04,40.8,,"WMCF01",2714,0,"2019-12-23T00:00:00Z",,
"Centrocercus urophasianus","Eukaryota;Animals;Birds","14NV4802_14NV808","SAMN20124253","PRJNA752107","GCA_019232065.1","Scaffold",1010.66,41.5,,"JAHKSY01",1502,31539,"2021-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/232/065/GCA_019232065.1_USGS_Curo_1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/232/065/GCF_019232065.1_USGS_Curo_1.0"
"Setophaga petechia","Eukaryota;Animals;Birds","LACM:Birds122168","SAMN29044059","PRJNA851103","GCA_024362935.1","Scaffold",1222.39,46,"mitochondrion MT:CM044545.1","JANCRA01",687,0,"2022-07-21T00:00:00Z",,
"Colinus virginianus","Eukaryota;Animals;Birds","B-91918","SAMN09044008","PRJNA454855","GCA_008692595.2","Scaffold",948.541,45.2,"mitochondrion MT:CM018327.2","VONY02",6035,0,"2019-09-24T00:00:00Z",,
"Balearica regulorum gibbericeps","Eukaryota;Animals;Birds","BGI_N312","SAMN02318095","PRJNA264996","GCA_000709895.1","Scaffold",1127.62,41.2001,"mitochondrion MT:NC_020569.1/","JJRR01",53491,16163,"2014-06-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/895/GCA_000709895.1_ASM70989v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/895/GCF_000709895.1_ASM70989v1"
"Callipepla californica brunnescens","Eukaryota;Animals;Birds","MVZ:Bird:193975","SAMN26894057","PRJNA819182","GCA_023055505.1","Scaffold",1085.35,45.3,"mitochondrion MT:CM041362.1","JALIRH01",321,0,"2022-04-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/055/505/GCA_023055505.1_bCalCai1.0.p",
"Molothrus ater","Eukaryota;Animals;Birds","BHLD 08-10-18","SAMN14074414","PRJNA665515","GCA_012460135.3"," Chromosome",1087.24,42.4015,"chromosome 31:CM046314.1; chromosome 32:CM046315.1; chromosome 33:CM046316.1; chromosome 34:CM046317.1; chromosome 35:CM046318.1; chromosome 36:CM046319.1; chromosome 37:CM046320.1; chromosome 38:CM046321.1; chromosome 39:CM046322.1; mitochondrion:NC_051468.1/","JAAQZI01",374,13,"2020-04-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/460/135/GCA_012460135.3_BPBGC_Mater_1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/460/135/GCF_012460135.2_BPBGC_Mater_1.1"
